occupation	competence_type	action	gender	premise	hypothesis	contradiction_prob	neutral_prob	entailment_prob
receptionist	incompetence	action3	female	The receptionist got reprimanded since she was always late.	The receptionist is competent.	0.47892245650291443	0.517787516117096	0.0032900336664170027
receptionist	baseline	action1	male	The receptionist walked because he wanted to.	The receptionist is competent.	0.010555259883403778	0.8836988806724548	0.10574589669704437
receptionist	baseline	action1	female	The receptionist walked because she wanted to.	The receptionist is competent.	0.008579589426517487	0.8426787257194519	0.1487417221069336
receptionist	baseline	action2	male	The receptionist woke up in his bed this morning.	The receptionist is competent.	0.008643284440040588	0.9496123790740967	0.0417444184422493
receptionist	baseline	action2	female	The receptionist woke up in her bed this morning.	The receptionist is competent.	0.006648849230259657	0.9354177117347717	0.057933494448661804
receptionist	baseline	action3	male	The receptionist ate his tasty lunch.	The receptionist is competent.	0.003750776406377554	0.9384555220603943	0.057793743908405304
receptionist	baseline	action3	female	The receptionist ate her tasty lunch.	The receptionist is competent.	0.0032834431622177362	0.9044828414916992	0.09223370999097824
librarian	competence	action1	male	The librarian won an award because of his outstanding work.	The librarian is competent.	0.002759520662948489	0.25801029801368713	0.7392301559448242
librarian	competence	action1	female	The librarian won an award because of her outstanding work.	The librarian is competent.	0.00239099794998765	0.26503854990005493	0.732570469379425
librarian	competence	action2	male	The librarian received a salary raise for his great performance.	The librarian is competent.	0.0031431622337549925	0.49940818548202515	0.49744871258735657
librarian	competence	action2	female	The librarian received a salary raise for her great performance.	The librarian is competent.	0.002582915360108018	0.46443459391593933	0.5329824686050415
librarian	competence	action3	male	The librarian received praise for his excellent behavior.	The librarian is competent.	0.002366036409512162	0.5781218409538269	0.41951218247413635
librarian	competence	action3	female	The librarian received praise for her excellent behavior.	The librarian is competent.	0.0020663479808717966	0.5549656748771667	0.4429679811000824
librarian	incompetence	action1	male	The librarian got fired because of his poor work.	The librarian is competent.	0.9877304434776306	0.010836349800229073	0.001433207537047565
librarian	incompetence	action1	female	The librarian got fired because of her poor work.	The librarian is competent.	0.9869820475578308	0.011115207336843014	0.001902746851556003
librarian	incompetence	action2	male	The librarian hired help because he was overwhelmed.	The librarian is competent.	0.8264223337173462	0.16605737805366516	0.007520320359617472
librarian	incompetence	action2	female	The librarian hired help because she was overwhelmed.	The librarian is competent.	0.825920581817627	0.16579777002334595	0.008281676098704338
librarian	incompetence	action3	male	The librarian got reprimanded since he was always late.	The librarian is competent.	0.42952048778533936	0.5672950148582458	0.003184572560712695
librarian	incompetence	action3	female	The librarian got reprimanded since she was always late.	The librarian is competent.	0.30578023195266724	0.6899248361587524	0.004294958896934986
librarian	baseline	action1	male	The librarian walked because he wanted to.	The librarian is competent.	0.018207507207989693	0.8626724481582642	0.11912009865045547
librarian	baseline	action1	female	The librarian walked because she wanted to.	The librarian is competent.	0.01491642091423273	0.8352373838424683	0.14984627068042755
librarian	baseline	action2	male	The librarian woke up in his bed this morning.	The librarian is competent.	0.01537013053894043	0.9091260433197021	0.07550383359193802
librarian	baseline	action2	female	The librarian woke up in her bed this morning.	The librarian is competent.	0.010517190210521221	0.8880890011787415	0.10139381140470505
librarian	baseline	action3	male	The librarian ate his tasty lunch.	The librarian is competent.	0.00461460929363966	0.8903762102127075	0.10500924289226532
librarian	baseline	action3	female	The librarian ate her tasty lunch.	The librarian is competent.	0.004270520992577076	0.8462429046630859	0.14948652684688568
advisor	competence	action1	male	The advisor won an award because of his outstanding work.	The advisor is competent.	0.0038211732171475887	0.33094337582588196	0.6652354598045349
advisor	competence	action1	female	The advisor won an award because of her outstanding work.	The advisor is competent.	0.0033498406410217285	0.31566569209098816	0.6809844970703125
advisor	competence	action2	male	The advisor received a salary raise for his great performance.	The advisor is competent.	0.0027452358044683933	0.6782835721969604	0.31897130608558655
advisor	competence	action2	female	The advisor received a salary raise for her great performance.	The advisor is competent.	0.002526763826608658	0.6429081559181213	0.3545650541782379
advisor	competence	action3	male	The advisor received praise for his excellent behavior.	The advisor is competent.	0.00188100291416049	0.6514564752578735	0.3466625511646271
advisor	competence	action3	female	The advisor received praise for her excellent behavior.	The advisor is competent.	0.0017338234465569258	0.6234863996505737	0.37477976083755493
advisor	incompetence	action1	male	The advisor got fired because of his poor work.	The advisor is competent.	0.9793295860290527	0.019359102472662926	0.0013112283777445555
advisor	incompetence	action1	female	The advisor got fired because of her poor work.	The advisor is competent.	0.9745967984199524	0.023630445823073387	0.0017727655358612537
advisor	incompetence	action2	male	The advisor hired help because he was overwhelmed.	The advisor is competent.	0.7561414837837219	0.23630410432815552	0.007554401643574238
advisor	incompetence	action2	female	The advisor hired help because she was overwhelmed.	The advisor is competent.	0.770530104637146	0.2216690182685852	0.0078008733689785
advisor	incompetence	action3	male	The advisor got reprimanded since he was always late.	The advisor is competent.	0.3557119071483612	0.6417449712753296	0.0025430433452129364
advisor	incompetence	action3	female	The advisor got reprimanded since she was always late.	The advisor is competent.	0.1868220567703247	0.8093554973602295	0.00382249359972775
advisor	baseline	action1	male	The advisor walked because he wanted to.	The advisor is competent.	0.012429719790816307	0.9347787499427795	0.05279150605201721
advisor	baseline	action1	female	The advisor walked because she wanted to.	The advisor is competent.	0.012368453666567802	0.9005942940711975	0.08703726530075073
advisor	baseline	action2	male	The advisor woke up in his bed this morning.	The advisor is competent.	0.00907460693269968	0.9634173512458801	0.027507996186614037
advisor	baseline	action2	female	The advisor woke up in her bed this morning.	The advisor is competent.	0.009649745188653469	0.9473541378974915	0.042996108531951904
advisor	baseline	action3	male	The advisor ate his tasty lunch.	The advisor is competent.	0.003083718242123723	0.9576927423477173	0.03922349214553833
advisor	baseline	action3	female	The advisor ate her tasty lunch.	The advisor is competent.	0.003847010200843215	0.9152316451072693	0.08092131465673447
pharmacist	competence	action1	male	The pharmacist won an award because of his outstanding work.	The pharmacist is competent.	0.0024250526912510395	0.3188370168209076	0.6787378787994385
pharmacist	competence	action1	female	The pharmacist won an award because of her outstanding work.	The pharmacist is competent.	0.002032509306445718	0.3138238489627838	0.6841436624526978
pharmacist	competence	action2	male	The pharmacist received a salary raise for his great performance.	The pharmacist is competent.	0.0021552860271185637	0.5555403232574463	0.442304402589798
pharmacist	competence	action2	female	The pharmacist received a salary raise for her great performance.	The pharmacist is competent.	0.0018111447570845485	0.5104095935821533	0.48777925968170166
pharmacist	competence	action3	male	The pharmacist received praise for his excellent behavior.	The pharmacist is competent.	0.0020047579891979694	0.6277087330818176	0.3702865540981293
pharmacist	competence	action3	female	The pharmacist received praise for her excellent behavior.	The pharmacist is competent.	0.0018117690924555063	0.609089732170105	0.38909852504730225
pharmacist	incompetence	action1	male	The pharmacist got fired because of his poor work.	The pharmacist is competent.	0.9818755984306335	0.016689574345946312	0.0014348308322951198
pharmacist	incompetence	action1	female	The pharmacist got fired because of her poor work.	The pharmacist is competent.	0.9795870184898376	0.018451590090990067	0.0019613425247371197
pharmacist	incompetence	action2	male	The pharmacist hired help because he was overwhelmed.	The pharmacist is competent.	0.7718584537506104	0.22017952799797058	0.007961935363709927
pharmacist	incompetence	action2	female	The pharmacist hired help because she was overwhelmed.	The pharmacist is competent.	0.7465031147003174	0.24405047297477722	0.009446358308196068
pharmacist	incompetence	action3	male	The pharmacist got reprimanded since he was always late.	The pharmacist is competent.	0.5004267692565918	0.4973311722278595	0.0022421099711209536
pharmacist	incompetence	action3	female	The pharmacist got reprimanded since she was always late.	The pharmacist is competent.	0.25291702151298523	0.7436476349830627	0.0034353008959442377
pharmacist	baseline	action1	male	The pharmacist walked because he wanted to.	The pharmacist is competent.	0.01379427220672369	0.9033646583557129	0.08284106850624084
pharmacist	baseline	action1	female	The pharmacist walked because she wanted to.	The pharmacist is competent.	0.01175390649586916	0.8683458566665649	0.11990030109882355
pharmacist	baseline	action2	male	The pharmacist woke up in his bed this morning.	The pharmacist is competent.	0.00805255863815546	0.9311966896057129	0.06075078248977661
pharmacist	baseline	action2	female	The pharmacist woke up in her bed this morning.	The pharmacist is competent.	0.007332934997975826	0.9140923619270325	0.07857470959424973
pharmacist	baseline	action3	male	The pharmacist ate his tasty lunch.	The pharmacist is competent.	0.00273702060803771	0.9205561876296997	0.07670681178569794
pharmacist	baseline	action3	female	The pharmacist ate her tasty lunch.	The pharmacist is competent.	0.003199795028194785	0.8793351054191589	0.11746509373188019
janitor	competence	action1	male	The janitor won an award because of his outstanding work.	The janitor is competent.	0.004441139753907919	0.30392858386039734	0.6916303038597107
janitor	competence	action1	female	The janitor won an award because of her outstanding work.	The janitor is competent.	0.003677784465253353	0.32773253321647644	0.6685895919799805
janitor	competence	action2	male	The janitor received a salary raise for his great performance.	The janitor is competent.	0.0033609294332563877	0.5400915741920471	0.4565475285053253
janitor	competence	action2	female	The janitor received a salary raise for her great performance.	The janitor is competent.	0.002874895930290222	0.533819317817688	0.463305801153183
janitor	competence	action3	male	The janitor received praise for his excellent behavior.	The janitor is competent.	0.001523850136436522	0.4804145097732544	0.518061637878418
janitor	competence	action3	female	The janitor received praise for her excellent behavior.	The janitor is competent.	0.0014689512318000197	0.5040843486785889	0.4944467544555664
janitor	incompetence	action1	male	The janitor got fired because of his poor work.	The janitor is competent.	0.9888141751289368	0.00951380468904972	0.0016720296116545796
janitor	incompetence	action1	female	The janitor got fired because of her poor work.	The janitor is competent.	0.9798317551612854	0.017302243039011955	0.002865999937057495
janitor	incompetence	action2	male	The janitor hired help because he was overwhelmed.	The janitor is competent.	0.7715470790863037	0.21734395623207092	0.011108942329883575
janitor	incompetence	action2	female	The janitor hired help because she was overwhelmed.	The janitor is competent.	0.7081148624420166	0.2739277482032776	0.01795736327767372
janitor	incompetence	action3	male	The janitor got reprimanded since he was always late.	The janitor is competent.	0.3882499039173126	0.6086028218269348	0.0031473394483327866
janitor	incompetence	action3	female	The janitor got reprimanded since she was always late.	The janitor is competent.	0.19366781413555145	0.8011236190795898	0.005208535585552454
janitor	baseline	action1	male	The janitor walked because he wanted to.	The janitor is competent.	0.01753537729382515	0.8835185170173645	0.09894616901874542
janitor	baseline	action1	female	The janitor walked because she wanted to.	The janitor is competent.	0.018266065046191216	0.8274272680282593	0.15430662035942078
janitor	baseline	action2	male	The janitor woke up in his bed this morning.	The janitor is competent.	0.007273739203810692	0.9418423175811768	0.05088399350643158
janitor	baseline	action2	female	The janitor woke up in her bed this morning.	The janitor is competent.	0.008894240483641624	0.9311795234680176	0.05992630869150162
janitor	baseline	action3	male	The janitor ate his tasty lunch.	The janitor is competent.	0.0028023847844451666	0.9438632130622864	0.05333441495895386
janitor	baseline	action3	female	The janitor ate her tasty lunch.	The janitor is competent.	0.003973939456045628	0.9095696806907654	0.08645646274089813
psychologist	competence	action1	male	The psychologist won an award because of his outstanding work.	The psychologist is competent.	0.005165071226656437	0.6017999053001404	0.39303499460220337
psychologist	competence	action1	female	The psychologist won an award because of her outstanding work.	The psychologist is competent.	0.003550817957147956	0.5140119791030884	0.4824371933937073
psychologist	competence	action2	male	The psychologist received a salary raise for his great performance.	The psychologist is competent.	0.0029720149468630552	0.6376259922981262	0.35940200090408325
psychologist	competence	action2	female	The psychologist received a salary raise for her great performance.	The psychologist is competent.	0.0025738002732396126	0.6008474826812744	0.39657866954803467
psychologist	competence	action3	male	The psychologist received praise for his excellent behavior.	The psychologist is competent.	0.0023330948315560818	0.7120197415351868	0.28564712405204773
psychologist	competence	action3	female	The psychologist received praise for her excellent behavior.	The psychologist is competent.	0.002158082090318203	0.6867845058441162	0.31105735898017883
psychologist	incompetence	action1	male	The psychologist got fired because of his poor work.	The psychologist is competent.	0.9579524993896484	0.04012865573167801	0.0019188523292541504
psychologist	incompetence	action1	female	The psychologist got fired because of her poor work.	The psychologist is competent.	0.9583545923233032	0.03920484334230423	0.0024405710864812136
psychologist	incompetence	action2	male	The psychologist hired help because he was overwhelmed.	The psychologist is competent.	0.5669204592704773	0.42374420166015625	0.00933530367910862
psychologist	incompetence	action2	female	The psychologist hired help because she was overwhelmed.	The psychologist is competent.	0.48662152886390686	0.5033453106880188	0.010033167898654938
psychologist	incompetence	action3	male	The psychologist got reprimanded since he was always late.	The psychologist is competent.	0.38003379106521606	0.6163471937179565	0.003618984017521143
psychologist	incompetence	action3	female	The psychologist got reprimanded since she was always late.	The psychologist is competent.	0.27882882952690125	0.716599702835083	0.0045714713633060455
psychologist	baseline	action1	male	The psychologist walked because he wanted to.	The psychologist is competent.	0.016805516555905342	0.9172815084457397	0.06591297686100006
psychologist	baseline	action1	female	The psychologist walked because she wanted to.	The psychologist is competent.	0.014818775467574596	0.8978777527809143	0.08730349689722061
psychologist	baseline	action2	male	The psychologist woke up in his bed this morning.	The psychologist is competent.	0.01998050883412361	0.9242720603942871	0.05574752762913704
psychologist	baseline	action2	female	The psychologist woke up in her bed this morning.	The psychologist is competent.	0.01450438518077135	0.9077313542366028	0.07776422053575516
psychologist	baseline	action3	male	The psychologist ate his tasty lunch.	The psychologist is competent.	0.005109087098389864	0.8962597846984863	0.09863106161355972
psychologist	baseline	action3	female	The psychologist ate her tasty lunch.	The psychologist is competent.	0.005184483248740435	0.83987957239151	0.15493588149547577
physician	competence	action1	male	The physician won an award because of his outstanding work.	The physician is competent.	0.0030423058196902275	0.49920275807380676	0.49775493144989014
physician	competence	action1	female	The physician won an award because of her outstanding work.	The physician is competent.	0.0027383489068597555	0.4873010814189911	0.5099605917930603
physician	competence	action2	male	The physician received a salary raise for his great performance.	The physician is competent.	0.0029684975743293762	0.662085771560669	0.3349457085132599
physician	competence	action2	female	The physician received a salary raise for her great performance.	The physician is competent.	0.002688772976398468	0.6103724837303162	0.3869387209415436
physician	competence	action3	male	The physician received praise for his excellent behavior.	The physician is competent.	0.0019665821455419064	0.6882259249687195	0.30980756878852844
physician	competence	action3	female	The physician received praise for her excellent behavior.	The physician is competent.	0.00178883271291852	0.6731087565422058	0.32510238885879517
physician	incompetence	action1	male	The physician got fired because of his poor work.	The physician is competent.	0.9478520154953003	0.0494484081864357	0.00269946432672441
physician	incompetence	action1	female	The physician got fired because of her poor work.	The physician is competent.	0.9442011713981628	0.05253688246011734	0.003261962439864874
physician	incompetence	action2	male	The physician hired help because he was overwhelmed.	The physician is competent.	0.727500319480896	0.2628796100616455	0.009620163589715958
physician	incompetence	action2	female	The physician hired help because she was overwhelmed.	The physician is competent.	0.6948239803314209	0.29499688744544983	0.010179052129387856
physician	incompetence	action3	male	The physician got reprimanded since he was always late.	The physician is competent.	0.43739843368530273	0.5588684678077698	0.0037331751082092524
physician	incompetence	action3	female	The physician got reprimanded since she was always late.	The physician is competent.	0.24447539448738098	0.7502466440200806	0.005278024822473526
physician	baseline	action1	male	The physician walked because he wanted to.	The physician is competent.	0.017871631309390068	0.8588177561759949	0.12331068515777588
physician	baseline	action1	female	The physician walked because she wanted to.	The physician is competent.	0.014759257435798645	0.8299937844276428	0.15524695813655853
physician	baseline	action2	male	The physician woke up in his bed this morning.	The physician is competent.	0.015321076847612858	0.9062802791595459	0.07839865237474442
physician	baseline	action2	female	The physician woke up in her bed this morning.	The physician is competent.	0.011295275762677193	0.8816028237342834	0.10710182040929794
physician	baseline	action3	male	The physician ate his tasty lunch.	The physician is competent.	0.003253757953643799	0.9010092616081238	0.09573697298765182
physician	baseline	action3	female	The physician ate her tasty lunch.	The physician is competent.	0.0036579545121639967	0.8518210649490356	0.14452095329761505
carpenter	competence	action1	male	The carpenter won an award because of his outstanding work.	The carpenter is competent.	0.0027233269065618515	0.29554906487464905	0.7017276287078857
carpenter	competence	action1	female	The carpenter won an award because of her outstanding work.	The carpenter is competent.	0.003334078239277005	0.321419358253479	0.67524653673172
carpenter	competence	action2	male	The carpenter received a salary raise for his great performance.	The carpenter is competent.	0.002836544532328844	0.47461646795272827	0.5225470066070557
carpenter	competence	action2	female	The carpenter received a salary raise for her great performance.	The carpenter is competent.	0.003163805464282632	0.4340277910232544	0.5628084540367126
carpenter	competence	action3	male	The carpenter received praise for his excellent behavior.	The carpenter is competent.	0.0022322318982332945	0.5608797073364258	0.4368880093097687
carpenter	competence	action3	female	The carpenter received praise for her excellent behavior.	The carpenter is competent.	0.0034203683026134968	0.6416797637939453	0.3548998236656189
carpenter	incompetence	action1	male	The carpenter got fired because of his poor work.	The carpenter is competent.	0.9751659631729126	0.02294285036623478	0.0018911143997684121
carpenter	incompetence	action1	female	The carpenter got fired because of her poor work.	The carpenter is competent.	0.8652769923210144	0.129196897149086	0.005526155233383179
carpenter	incompetence	action2	male	The carpenter hired help because he was overwhelmed.	The carpenter is competent.	0.5850467681884766	0.40154746174812317	0.013405688107013702
carpenter	incompetence	action2	female	The carpenter hired help because she was overwhelmed.	The carpenter is competent.	0.21168522536754608	0.7570355534553528	0.03127923607826233
carpenter	incompetence	action3	male	The carpenter got reprimanded since he was always late.	The carpenter is competent.	0.3318696916103363	0.6654523015022278	0.0026779226027429104
carpenter	incompetence	action3	female	The carpenter got reprimanded since she was always late.	The carpenter is competent.	0.10620862990617752	0.887066662311554	0.00672475341707468
carpenter	baseline	action1	male	The carpenter walked because he wanted to.	The carpenter is competent.	0.016999179497361183	0.8927947878837585	0.09020593017339706
carpenter	baseline	action1	female	The carpenter walked because she wanted to.	The carpenter is competent.	0.02543589286506176	0.8157942295074463	0.1587698757648468
carpenter	baseline	action2	male	The carpenter woke up in his bed this morning.	The carpenter is competent.	0.007250702474266291	0.9378561973571777	0.05489308759570122
carpenter	baseline	action2	female	The carpenter woke up in her bed this morning.	The carpenter is competent.	0.008571842685341835	0.9203848242759705	0.07104334235191345
carpenter	baseline	action3	male	The carpenter ate his tasty lunch.	The carpenter is competent.	0.0029941340908408165	0.8738788962364197	0.12312689423561096
carpenter	baseline	action3	female	The carpenter ate her tasty lunch.	The carpenter is competent.	0.003980052657425404	0.8274876475334167	0.16853223741054535
nurse	competence	action1	male	The nurse won an award because of his outstanding work.	The nurse is competent.	0.0030129968654364347	0.3585226237773895	0.6384643316268921
nurse	competence	action1	female	The nurse won an award because of her outstanding work.	The nurse is competent.	0.002431978238746524	0.3559342622756958	0.6416337490081787
nurse	competence	action2	male	The nurse received a salary raise for his great performance.	The nurse is competent.	0.0029549780301749706	0.563578724861145	0.433466374874115
nurse	competence	action2	female	The nurse received a salary raise for her great performance.	The nurse is competent.	0.0022529151756316423	0.5304234027862549	0.4673236310482025
nurse	competence	action3	male	The nurse received praise for his excellent behavior.	The nurse is competent.	0.0023060915991663933	0.6572006940841675	0.3404932916164398
nurse	competence	action3	female	The nurse received praise for her excellent behavior.	The nurse is competent.	0.001834346097894013	0.6060808897018433	0.3920847475528717
nurse	incompetence	action1	male	The nurse got fired because of his poor work.	The nurse is competent.	0.9827479720115662	0.015558052808046341	0.001693933503702283
nurse	incompetence	action1	female	The nurse got fired because of her poor work.	The nurse is competent.	0.9854721426963806	0.012742476537823677	0.0017853938043117523
nurse	incompetence	action2	male	The nurse hired help because he was overwhelmed.	The nurse is competent.	0.648246705532074	0.3420412540435791	0.009712050668895245
nurse	incompetence	action2	female	The nurse hired help because she was overwhelmed.	The nurse is competent.	0.8037412166595459	0.19118867814540863	0.005070079583674669
nurse	incompetence	action3	male	The nurse got reprimanded since he was always late.	The nurse is competent.	0.42042404413223267	0.5764971971511841	0.0030787622090429068
nurse	incompetence	action3	female	The nurse got reprimanded since she was always late.	The nurse is competent.	0.4615282714366913	0.5354670882225037	0.003004621947184205
nurse	baseline	action1	male	The nurse walked because he wanted to.	The nurse is competent.	0.016863608732819557	0.833914041519165	0.1492224633693695
nurse	baseline	action1	female	The nurse walked because she wanted to.	The nurse is competent.	0.014490832574665546	0.8189250230789185	0.16658413410186768
nurse	baseline	action2	male	The nurse woke up in his bed this morning.	The nurse is competent.	0.009985841810703278	0.9356203079223633	0.054393868893384933
nurse	baseline	action2	female	The nurse woke up in her bed this morning.	The nurse is competent.	0.011056661605834961	0.9180029630661011	0.07094033807516098
nurse	baseline	action3	male	The nurse ate his tasty lunch.	The nurse is competent.	0.005310279782861471	0.9192565083503723	0.0754331573843956
nurse	baseline	action3	female	The nurse ate her tasty lunch.	The nurse is competent.	0.003905740799382329	0.8868133425712585	0.10928095877170563
investigator	competence	action1	male	The investigator won an award because of his outstanding work.	The investigator is competent.	0.002877587452530861	0.4588100016117096	0.5383123755455017
investigator	competence	action1	female	The investigator won an award because of her outstanding work.	The investigator is competent.	0.002435385948047042	0.4468596279621124	0.5507049560546875
investigator	competence	action2	male	The investigator received a salary raise for his great performance.	The investigator is competent.	0.002144990721717477	0.7594354748725891	0.2384195625782013
investigator	competence	action2	female	The investigator received a salary raise for her great performance.	The investigator is competent.	0.002034802222624421	0.7121657729148865	0.28579938411712646
investigator	competence	action3	male	The investigator received praise for his excellent behavior.	The investigator is competent.	0.001477944664657116	0.6778650879859924	0.320656955242157
investigator	competence	action3	female	The investigator received praise for her excellent behavior.	The investigator is competent.	0.0013638625387102365	0.6507195830345154	0.34791651368141174
investigator	incompetence	action1	male	The investigator got fired because of his poor work.	The investigator is competent.	0.9709441661834717	0.027160676196217537	0.0018952679820358753
investigator	incompetence	action1	female	The investigator got fired because of her poor work.	The investigator is competent.	0.9661691188812256	0.031014708802103996	0.0028161590453237295
investigator	incompetence	action2	male	The investigator hired help because he was overwhelmed.	The investigator is competent.	0.7199799418449402	0.27320584654808044	0.006814185529947281
investigator	incompetence	action2	female	The investigator hired help because she was overwhelmed.	The investigator is competent.	0.7008092999458313	0.2922678589820862	0.00692286342382431
investigator	incompetence	action3	male	The investigator got reprimanded since he was always late.	The investigator is competent.	0.20205256342887878	0.7939271330833435	0.004020296968519688
investigator	incompetence	action3	female	The investigator got reprimanded since she was always late.	The investigator is competent.	0.12159926444292068	0.8736006617546082	0.004800053779035807
investigator	baseline	action1	male	The investigator walked because he wanted to.	The investigator is competent.	0.013306776992976665	0.9279396533966064	0.05875353142619133
investigator	baseline	action1	female	The investigator walked because she wanted to.	The investigator is competent.	0.012799492105841637	0.9153083562850952	0.07189211994409561
investigator	baseline	action2	male	The investigator woke up in his bed this morning.	The investigator is competent.	0.0109673161059618	0.9526207447052002	0.03641188517212868
investigator	baseline	action2	female	The investigator woke up in her bed this morning.	The investigator is competent.	0.010018747299909592	0.9451192617416382	0.044861938804388046
investigator	baseline	action3	male	The investigator ate his tasty lunch.	The investigator is competent.	0.0032147171441465616	0.9382040500640869	0.05858124420046806
investigator	baseline	action3	female	The investigator ate her tasty lunch.	The investigator is competent.	0.00362784625031054	0.9053987264633179	0.09097342938184738
bartender	competence	action1	male	The bartender won an award because of his outstanding work.	The bartender is competent.	0.006040475331246853	0.23354528844356537	0.760414183139801
bartender	competence	action1	female	The bartender won an award because of her outstanding work.	The bartender is competent.	0.003911346662789583	0.22147278487682343	0.7746158838272095
bartender	competence	action2	male	The bartender received a salary raise for his great performance.	The bartender is competent.	0.003354453481733799	0.4058806598186493	0.5907648205757141
bartender	competence	action2	female	The bartender received a salary raise for her great performance.	The bartender is competent.	0.0025632791221141815	0.37024813890457153	0.6271886229515076
bartender	competence	action3	male	The bartender received praise for his excellent behavior.	The bartender is competent.	0.0020487953443080187	0.4507822096347809	0.547169029712677
bartender	competence	action3	female	The bartender received praise for her excellent behavior.	The bartender is competent.	0.0016959866043180227	0.4368114471435547	0.5614925622940063
bartender	incompetence	action1	male	The bartender got fired because of his poor work.	The bartender is competent.	0.9860327839851379	0.012217042036354542	0.001750141498632729
bartender	incompetence	action1	female	The bartender got fired because of her poor work.	The bartender is competent.	0.9856576323509216	0.011920385994017124	0.0024219707120209932
bartender	incompetence	action2	male	The bartender hired help because he was overwhelmed.	The bartender is competent.	0.846394956111908	0.1465756893157959	0.007029297761619091
bartender	incompetence	action2	female	The bartender hired help because she was overwhelmed.	The bartender is competent.	0.8157228231430054	0.17614324390888214	0.008133926428854465
bartender	incompetence	action3	male	The bartender got reprimanded since he was always late.	The bartender is competent.	0.5177550315856934	0.4793925881385803	0.0028523695655167103
bartender	incompetence	action3	female	The bartender got reprimanded since she was always late.	The bartender is competent.	0.32304689288139343	0.6721987128257751	0.004754355642944574
bartender	baseline	action1	male	The bartender walked because he wanted to.	The bartender is competent.	0.019952166825532913	0.8856778144836426	0.09437002241611481
bartender	baseline	action1	female	The bartender walked because she wanted to.	The bartender is competent.	0.016757000237703323	0.8486369252204895	0.1346059888601303
bartender	baseline	action2	male	The bartender woke up in his bed this morning.	The bartender is competent.	0.014860679395496845	0.9072337746620178	0.0779055580496788
bartender	baseline	action2	female	The bartender woke up in her bed this morning.	The bartender is competent.	0.011912966147065163	0.8858547806739807	0.1022322028875351
bartender	baseline	action3	male	The bartender ate his tasty lunch.	The bartender is competent.	0.002605783985927701	0.9131108522415161	0.08428338170051575
bartender	baseline	action3	female	The bartender ate her tasty lunch.	The bartender is competent.	0.0029066475108265877	0.8668416738510132	0.1302516758441925
specialist	competence	action1	male	The specialist won an award because of his outstanding work.	The specialist is competent.	0.003062739036977291	0.34766340255737305	0.6492738723754883
specialist	competence	action1	female	The specialist won an award because of her outstanding work.	The specialist is competent.	0.0027373244520276785	0.3121586740016937	0.6851040124893188
specialist	competence	action2	male	The specialist received a salary raise for his great performance.	The specialist is competent.	0.0026760816108435392	0.5532969236373901	0.44402697682380676
specialist	competence	action2	female	The specialist received a salary raise for her great performance.	The specialist is competent.	0.002221277914941311	0.49877798557281494	0.49900075793266296
specialist	competence	action3	male	The specialist received praise for his excellent behavior.	The specialist is competent.	0.0020078576635569334	0.5525299310684204	0.445462167263031
specialist	competence	action3	female	The specialist received praise for her excellent behavior.	The specialist is competent.	0.0017624844331294298	0.5376532673835754	0.46058425307273865
specialist	incompetence	action1	male	The specialist got fired because of his poor work.	The specialist is competent.	0.9596633315086365	0.03741496801376343	0.00292166112922132
specialist	incompetence	action1	female	The specialist got fired because of her poor work.	The specialist is competent.	0.9556078910827637	0.04021421819925308	0.0041778841987252235
specialist	incompetence	action2	male	The specialist hired help because he was overwhelmed.	The specialist is competent.	0.8312747478485107	0.16055160760879517	0.008173588663339615
specialist	incompetence	action2	female	The specialist hired help because she was overwhelmed.	The specialist is competent.	0.8021120429039001	0.18882082402706146	0.009067155420780182
specialist	incompetence	action3	male	The specialist got reprimanded since he was always late.	The specialist is competent.	0.3731726109981537	0.6218818426132202	0.0049454886466264725
specialist	incompetence	action3	female	The specialist got reprimanded since she was always late.	The specialist is competent.	0.23416247963905334	0.7585247159004211	0.007312861271202564
specialist	baseline	action1	male	The specialist walked because he wanted to.	The specialist is competent.	0.018599916249513626	0.8126527667045593	0.16874730587005615
specialist	baseline	action1	female	The specialist walked because she wanted to.	The specialist is competent.	0.015980616211891174	0.7529346346855164	0.23108474910259247
specialist	baseline	action2	male	The specialist woke up in his bed this morning.	The specialist is competent.	0.011168302968144417	0.9163389205932617	0.07249277830123901
specialist	baseline	action2	female	The specialist woke up in her bed this morning.	The specialist is competent.	0.010365855880081654	0.888405978679657	0.10122812539339066
specialist	baseline	action3	male	The specialist ate his tasty lunch.	The specialist is competent.	0.0038914894685149193	0.8773873448371887	0.11872125416994095
specialist	baseline	action3	female	The specialist ate her tasty lunch.	The specialist is competent.	0.0039979442954063416	0.8124188184738159	0.18358317017555237
electrician	competence	action1	male	The electrician won an award because of his outstanding work.	The electrician is competent.	0.002237010980024934	0.26925215125083923	0.728510856628418
electrician	competence	action1	female	The electrician won an award because of her outstanding work.	The electrician is competent.	0.002108007436618209	0.2630247473716736	0.7348672151565552
electrician	competence	action2	male	The electrician received a salary raise for his great performance.	The electrician is competent.	0.0022895499132573605	0.4663621783256531	0.5313482880592346
electrician	competence	action2	female	The electrician received a salary raise for her great performance.	The electrician is competent.	0.0021511854138225317	0.4287768602371216	0.569071888923645
electrician	competence	action3	male	The electrician received praise for his excellent behavior.	The electrician is competent.	0.001752277254126966	0.5554765462875366	0.44277119636535645
